locus	category	additions	additions_matching_TAIR10_alt
AT1G10940	test	0	0
AT1G10950	train	0	0
AT1G10960	train	0	0
AT1G10970	test	0	0
AT1G10980	train	0	0
AT1G10990	train	0	0
AT1G11000	train	0	0
AT1G11020	train	0	0
AT1G11040	train	0	0
AT1G11050	validation	0	0
AT1G11060	train	0	0
AT1G11070	train	0	0
AT1G11080	train	1	0
AT1G11090	train	0	0
AT1G11100	train	0	0
AT1G11110	test	0	0
AT1G11112	train	0	0
AT1G11120	test	0	0
AT1G11125	train	0	0
AT1G11130	train	0	0
AT1G11145	test	0	0
AT1G11160	test	0	0
AT1G11170	train	0	0
AT1G11180	train	0	0
AT1G11190	train	0	0
AT1G11200	train	0	0
AT1G11210	train	0	0
AT1G11220	train	0	0
AT1G11230	train	0	0
AT1G11240	validation	0	0
AT1G11250	validation	0	0
AT1G11260	train	0	0
AT1G11270	test	0	0
AT1G11280	train	0	0
AT1G11290	train	0	0
AT1G11300	train	0	0
AT1G11310	train	0	0
AT1G11320	train	0	0
AT1G11330	test	1	0
AT1G11340	validation	0	0
AT1G11350	train	0	0
AT1G11360	train	0	0
AT1G11362	validation	0	0
AT1G11370	train	0	0
AT1G11380	train	0	0
AT1G11390	train	0	0
AT1G11400	train	0	0
AT1G11410	train	0	0
AT1G11420	test	0	0
AT1G11430	train	0	0
AT1G11440	train	0	0
AT1G11450	train	0	0
AT1G11460	test	0	0
AT1G11470	validation	0	0
AT1G11475	train	0	0
AT1G11480	train	0	0
AT1G11490	train	0	0
AT1G11500	validation	0	0
AT1G11510	train	0	0
AT1G11520	train	0	0
AT1G11530	test	0	0
AT1G11540	train	0	0
AT1G11545	validation	0	0
AT1G11560	validation	0	0
AT1G11570	train	1	1
AT1G11572	train	0	0
AT1G11580	train	0	0
AT1G11590	train	0	0
AT1G11593	train	0	0
AT1G11600	train	0	0
AT1G11608	train	0	0
AT1G11610	train	0	0
AT1G11620	test	0	0
AT1G11630	train	0	0
AT1G11650	validation	0	0
AT1G11655	train	0	0
AT1G11660	test	0	0
AT1G11670	train	0	0
AT1G11680	train	0	0
AT1G11684	train	0	0
AT1G11690	train	0	0
AT1G11700	train	0	0
AT1G11710	train	0	0
AT1G11720	train	0	0
AT1G11730	train	0	0
AT1G11740	train	0	0
AT1G11750	train	1	0
AT1G11755	test	0	0
AT1G11760	train	0	0
AT1G11765	train	0	0
AT1G11770	train	0	0
AT1G11780	train	0	0
AT1G11785	train	0	0
AT1G11790	train	0	0
AT1G11800	train	0	0
AT1G11810	train	0	0
AT1G11820	train	0	0
AT1G11840	train	1	0
AT1G11850	train	1	0
AT1G11860	train	0	0
AT1G11870	train	1	0
AT1G11880	validation	0	0
AT1G11890	train	0	0
AT1G11900	validation	0	0
AT1G11905	train	0	0
AT1G11910	test	0	0
AT1G11915	train	0	0
AT1G11920	train	0	0
AT1G11925	train	0	0
AT1G11930	train	1	0
AT1G11940	train	0	0
AT1G11950	train	0	0
AT1G11960	train	0	0
AT1G11970	train	0	0
AT1G11980	train	0	0
AT1G11990	train	0	0
AT1G12000	train	0	0
AT1G12010	train	0	0
AT1G12020	train	0	0
AT1G12030	test	0	0
AT1G12040	train	0	0
AT1G12050	train	0	0
AT1G12060	validation	0	0
AT1G12064	train	0	0
AT1G12070	train	0	0
AT1G12080	train	1	1
AT1G12090	test	0	0
AT1G12100	test	0	0
AT1G12110	train	0	0
AT1G12120	train	0	0
AT1G12130	train	0	0
AT1G12140	test	1	0
AT1G12150	train	0	0
AT1G12160	train	0	0
AT1G12170	train	0	0
AT1G12180	train	0	0
AT1G12190	train	0	0
AT1G12200	train	0	0
AT1G12210	train	0	0
AT1G12211	train	0	0
AT1G12220	train	0	0
AT1G12230	train	0	0
AT1G12240	train	0	0
AT1G12244	validation	0	0
AT1G12250	train	0	0
AT1G12260	train	0	0
AT1G12270	train	0	0
AT1G12280	train	0	0
AT1G12290	train	0	0
AT1G12300	test	0	0
AT1G12310	train	0	0
AT1G12320	train	0	0
AT1G12330	train	0	0
AT1G12340	train	0	0
AT1G12350	validation	0	0
AT1G12360	train	0	0
AT1G12370	train	0	0
AT1G12380	train	0	0
AT1G12390	validation	0	0
AT1G12400	train	0	0
AT1G12410	train	0	0
AT1G12411	train	0	0
AT1G12420	train	0	0
AT1G12423	train	0	0
AT1G12430	train	1	0
AT1G12440	validation	0	0
AT1G12450	train	0	0
AT1G12451	train	0	0
AT1G12460	validation	0	0
AT1G12470	test	0	0
AT1G12480	train	0	0
AT1G12490	train	0	0
AT1G12500	train	0	0
AT1G12520	train	0	0
AT1G12530	train	0	0
AT1G12540	train	0	0
AT1G12550	train	0	0
AT1G12560	train	0	0
AT1G12570	train	0	0
AT1G12580	train	0	0
AT1G12600	train	0	0
AT1G12610	test	0	0
AT1G12620	train	0	0
AT1G12630	train	0	0
AT1G12640	test	0	0
AT1G12650	train	0	0
AT1G12660	train	0	0
AT1G12663	train	0	0
AT1G12665	validation	0	0
AT1G12672	train	0	0
AT1G12680	train	0	0
AT1G12700	train	0	0
AT1G12710	train	0	0
AT1G12730	train	1	0
AT1G12740	train	0	0
AT1G12750	train	0	0
AT1G12760	train	0	0
AT1G12770	train	0	0
AT1G12775	train	0	0
AT1G12780	validation	0	0
AT1G12790	validation	0	0
AT1G12800	train	0	0
AT1G12805	test	0	0
AT1G12810	train	1	0
AT1G12820	train	0	0
AT1G12830	train	0	0
AT1G12840	test	0	0
AT1G12845	train	0	0
AT1G12850	train	0	0
AT1G12855	validation	0	0
AT1G12860	train	0	0
AT1G12870	train	0	0
AT1G12880	train	0	0
AT1G12890	train	0	0
AT1G12900	train	0	0
AT1G12910	train	0	0
AT1G12920	test	0	0
AT1G12930	train	0	0
AT1G12938	train	0	0
AT1G12940	train	0	0
AT1G12950	test	0	0
AT1G12960	train	0	0
AT1G12970	train	0	0
AT1G12980	train	0	0
AT1G12990	train	0	0
AT1G13000	train	0	0
AT1G13020	train	0	0
AT1G13030	train	0	0
AT1G13040	train	0	0
AT1G13050	train	0	0
AT1G13060	train	0	0
AT1G13080	train	0	0
AT1G13090	train	0	0
AT1G13100	test	0	0
AT1G13110	train	0	0
AT1G13120	train	0	0
AT1G13130	train	0	0
AT1G13140	train	1	0
AT1G13150	train	0	0
AT1G13160	train	0	0
AT1G13170	train	0	0
AT1G13180	validation	0	0
AT1G13190	train	0	0
AT1G13195	train	0	0
AT1G13200	train	0	0
AT1G13210	train	0	0
AT1G13220	train	1	0
AT1G13230	train	0	0
AT1G13245	train	0	0
AT1G13250	train	0	0
AT1G13260	test	0	0
AT1G13270	train	0	0
AT1G13280	train	0	0
AT1G13290	train	0	0
AT1G13300	test	0	0
AT1G13310	train	0	0
AT1G13320	train	0	0
AT1G13330	train	0	0
AT1G13340	test	0	0
AT1G13350	train	0	0
AT1G13360	train	0	0
AT1G13370	train	0	0
AT1G13380	test	0	0
AT1G13390	validation	0	0
AT1G13400	validation	0	0
AT1G13410	test	0	0
AT1G13420	train	0	0
AT1G13430	test	0	0
AT1G13440	train	0	0
AT1G13450	train	0	0
AT1G13460	train	0	0
AT1G13470	train	0	0
AT1G13480	train	0	0
AT1G13485	train	0	0
AT1G13490	train	0	0
AT1G13500	test	0	0
AT1G13510	train	0	0
AT1G13520	test	0	0
AT1G13530	train	0	0
AT1G13540	validation	0	0
AT1G13550	train	0	0
AT1G13560	train	0	0
AT1G13570	train	0	0
AT1G13580	train	0	0
AT1G13590	train	0	0
AT1G13600	test	0	0
AT1G13605	validation	0	0
AT1G13607	train	0	0
AT1G13608	train	0	0
AT1G13609	train	1	0
AT1G13610	validation	1	0
AT1G13620	train	0	0
AT1G13630	train	0	0
AT1G13635	train	0	0
AT1G13640	validation	0	0
AT1G13650	train	0	0
AT1G13670	test	0	0
AT1G13680	test	0	0
AT1G13690	validation	0	0
AT1G13700	train	0	0
AT1G13710	train	0	0
AT1G13730	validation	0	0
AT1G13740	train	0	0
AT1G13750	train	0	0
AT1G13755	train	0	0
AT1G13760	validation	0	0
AT1G13770	train	0	0
AT1G13780	train	0	0
AT1G13790	validation	0	0
AT1G13800	train	0	0
AT1G13810	train	0	0
AT1G13820	train	0	0
AT1G13830	test	0	0
AT1G13860	train	0	0
AT1G13870	train	0	0
AT1G13880	train	0	0
AT1G13890	train	0	0
AT1G13900	train	0	0
AT1G13910	train	0	0
AT1G13920	train	0	0
AT1G13930	train	0	0
AT1G13940	train	0	0
AT1G13950	train	0	0
AT1G13960	train	1	0
AT1G13970	train	0	0
AT1G13980	train	0	0
AT1G13990	train	1	0
AT1G14000	train	0	0
AT1G14010	train	0	0
AT1G14020	test	0	0
AT1G14030	train	0	0
AT1G14040	validation	0	0
AT1G14048	train	0	0
AT1G14060	train	0	0
AT1G14070	train	0	0
AT1G14080	train	0	0
AT1G14100	train	0	0
AT1G14110	train	0	0
AT1G14120	train	0	0
AT1G14130	train	0	0
AT1G14140	train	0	0
AT1G14150	train	1	1
AT1G14160	train	0	0
AT1G14170	train	0	0
AT1G14180	train	0	0
AT1G14185	train	0	0
AT1G14190	train	0	0
AT1G14200	test	0	0
AT1G14205	train	0	0
AT1G14210	train	0	0
AT1G14220	train	0	0
AT1G14225	train	0	0
AT1G14230	validation	0	0
AT1G14240	train	0	0
AT1G14250	train	0	0
AT1G14260	train	0	0
AT1G14270	train	0	0
AT1G14280	train	0	0
AT1G14290	train	0	0
AT1G14300	validation	0	0
AT1G14310	validation	0	0
AT1G14315	train	1	0
AT1G14320	train	0	0
AT1G14330	train	0	0
AT1G14340	train	0	0
AT1G14345	train	0	0
AT1G14350	train	0	0
AT1G14360	test	0	0
AT1G14370	train	0	0
AT1G14380	train	0	0
AT1G14390	train	0	0
AT1G14400	validation	0	0
AT1G14410	train	0	0
AT1G14420	train	0	0
AT1G14430	train	0	0
AT1G14440	train	0	0
AT1G14450	validation	0	0
AT1G14455	validation	0	0
AT1G14460	train	0	0
AT1G14470	train	0	0
AT1G14480	train	1	0
AT1G14490	train	0	0
AT1G14500	train	0	0
AT1G14510	test	0	0
AT1G14520	train	1	1
AT1G14530	train	0	0
AT1G14540	test	0	0
AT1G14549	train	0	0
AT1G14550	train	0	0
AT1G14560	train	0	0
AT1G14570	train	0	0
AT1G14580	train	0	0
AT1G14590	train	0	0
AT1G14600	train	0	0
AT1G14610	train	0	0
AT1G14620	train	0	0
AT1G14630	train	0	0
AT1G14640	train	0	0
AT1G14642	train	0	0
AT1G14650	train	0	0
AT1G14660	train	0	0
AT1G14670	train	0	0
AT1G14680	train	0	0
AT1G14685	train	0	0
AT1G14686	train	0	0
AT1G14687	test	0	0
AT1G14688	train	0	0
AT1G14690	train	0	0
AT1G14700	train	0	0
AT1G14710	train	0	0
AT1G14720	test	0	0
AT1G14730	train	0	0
AT1G14740	train	0	0
AT1G14750	train	0	0
AT1G14755	train	0	0
AT1G14760	train	0	0
AT1G14770	train	0	0
AT1G14780	test	0	0
AT1G14790	train	0	0
AT1G14800	train	0	0
AT1G14810	test	0	0
AT1G14820	train	0	0
AT1G14830	train	0	0
AT1G14840	train	0	0
AT1G14850	train	0	0
AT1G14860	train	0	0
AT1G14870	train	0	0
AT1G14880	train	0	0
AT1G14890	train	0	0
AT1G14900	validation	0	0
AT1G14910	train	0	0
AT1G14920	train	0	0
AT1G14930	train	0	0
AT1G14940	train	1	0
AT1G14950	train	0	0
AT1G14960	train	0	0
AT1G14970	test	0	0
AT1G14980	train	0	0
AT1G14990	train	0	0
AT1G15000	train	0	0
AT1G15010	test	0	0
AT1G15015	train	0	0
AT1G15020	train	1	0
AT1G15030	test	0	0
AT1G15040	train	0	0
AT1G15045	test	0	0
AT1G15050	train	0	0
AT1G15060	train	0	0
AT1G15080	train	0	0
AT1G15100	test	0	0
AT1G15110	validation	0	0
AT1G15120	train	0	0
AT1G15125	validation	0	0
AT1G15130	validation	0	0
AT1G15140	train	0	0
AT1G15150	train	0	0
AT1G15160	train	0	0
AT1G15165	train	0	0
AT1G15170	train	0	0
AT1G15180	train	0	0
AT1G15190	train	0	0
AT1G15200	train	0	0
AT1G15210	train	0	0
AT1G15215	train	1	1
AT1G15220	train	0	0
AT1G15230	test	0	0
AT1G15240	validation	1	0
AT1G15250	train	0	0
AT1G15260	train	0	0
AT1G15270	train	0	0
AT1G15280	train	0	0
AT1G15290	train	0	0
AT1G15310	train	0	0
AT1G15320	train	1	1
AT1G15330	train	0	0
AT1G15340	train	0	0
AT1G15350	train	0	0
AT1G15360	train	0	0
AT1G15370	train	0	0
AT1G15380	train	0	0
AT1G15385	test	0	0
AT1G15390	train	0	0
AT1G15400	train	1	0
AT1G15410	train	0	0
AT1G15415	train	0	0
AT1G15420	validation	0	0
AT1G15430	train	0	0
AT1G15440	train	0	0
AT1G15460	train	0	0
AT1G15470	train	0	0
AT1G15480	train	0	0
AT1G15490	validation	0	0
AT1G15500	train	0	0
AT1G15510	train	0	0
AT1G15520	train	0	0
AT1G15530	test	0	0
AT1G15540	test	0	0
AT1G15550	train	0	0
AT1G15570	train	0	0
AT1G15580	train	0	0
AT1G15590	train	0	0
AT1G15600	validation	0	0
AT1G15610	test	0	0
AT1G15620	validation	0	0
AT1G15630	train	0	0
AT1G15640	train	0	0
AT1G15660	test	0	0
AT1G15670	train	0	0
AT1G15680	train	0	0
AT1G15690	train	1	0
AT1G15700	train	0	0
AT1G15710	train	0	0
AT1G15720	train	0	0
AT1G15730	train	0	0
AT1G15740	train	0	0
AT1G15750	train	0	0
AT1G15757	train	0	0
AT1G15760	train	0	0
AT1G15770	train	0	0
AT1G15772	train	0	0
AT1G15780	train	0	0
AT1G15790	test	0	0
AT1G15800	test	0	0
AT1G15810	train	0	0
AT1G15820	train	0	0
AT1G15825	train	0	0
AT1G15830	train	0	0
AT1G15840	validation	0	0
AT1G15850	train	0	0
AT1G15860	train	0	0
AT1G15870	train	0	0
AT1G15880	train	0	0
AT1G15885	train	0	0
AT1G15890	train	0	0
AT1G15900	test	0	0
AT1G15910	test	0	0
AT1G15920	train	0	0
AT1G15930	train	0	0
AT1G15940	test	0	0
AT1G15950	train	1	0
AT1G15960	train	0	0
AT1G15970	train	0	0
AT1G15980	train	0	0
AT1G15990	train	0	0
AT1G16000	validation	0	0
AT1G16010	train	0	0
AT1G16020	train	0	0
AT1G16022	train	0	0
AT1G16025	test	0	0
AT1G16030	test	0	0
AT1G16040	train	0	0
AT1G16060	train	0	0
AT1G16070	validation	0	0
AT1G16080	train	0	0
AT1G16090	train	0	0
AT1G16110	test	0	0
AT1G16120	train	0	0
AT1G16130	validation	0	0
AT1G16150	train	0	0
AT1G16160	train	0	0
AT1G16170	validation	0	0
AT1G16180	train	0	0
AT1G16190	validation	0	0
AT1G16210	train	0	0
AT1G16220	train	0	0
AT1G16225	train	0	0
AT1G16230	train	0	0
AT1G16240	train	0	0
AT1G16250	train	0	0
AT1G16260	train	0	0
AT1G16270	train	0	0
AT1G16280	train	0	0
AT1G16290	train	0	0
AT1G16300	train	0	0
AT1G16310	test	0	0
AT1G16320	train	0	0
AT1G16330	train	0	0
AT1G16340	train	0	0
AT1G16350	train	0	0
AT1G16360	validation	0	0
AT1G16370	train	0	0
AT1G16380	train	0	0
AT1G16390	train	0	0
AT1G16400	train	0	0
AT1G16410	validation	1	1
AT1G16420	train	0	0
AT1G16430	train	0	0
AT1G16440	train	0	0
AT1G16445	train	0	0
AT1G16460	train	0	0
AT1G16470	train	0	0
AT1G16480	train	0	0
AT1G16490	train	0	0
AT1G16500	validation	0	0
AT1G16510	train	0	0
AT1G16515	train	0	0
AT1G16520	train	0	0
AT1G16530	train	0	0
AT1G16540	train	0	0
AT1G16560	train	0	0
AT1G16570	train	0	0
AT1G16590	test	0	0
AT1G16610	train	1	0
AT1G16630	train	0	0
AT1G16640	train	0	0
AT1G16650	train	0	0
AT1G16670	validation	0	0
AT1G16680	test	0	0
AT1G16690	test	0	0
AT1G16700	train	0	0
AT1G16705	validation	0	0
AT1G16710	train	0	0
AT1G16720	train	0	0
AT1G16730	train	0	0
AT1G16740	test	0	0
AT1G16750	validation	0	0
AT1G16760	test	0	0
AT1G16770	train	0	0
AT1G16780	validation	0	0
AT1G16790	train	0	0
AT1G16800	train	0	0
AT1G16810	test	0	0
AT1G16820	train	0	0
AT1G16825	train	0	0
AT1G16830	test	0	0
AT1G16840	train	0	0
AT1G16850	train	0	0
AT1G16858	train	0	0
AT1G16860	validation	0	0
AT1G16870	train	0	0
AT1G16880	train	0	0
AT1G16890	validation	0	0
AT1G16900	train	0	0
AT1G16905	train	0	0
AT1G16910	train	0	0
AT1G16916	train	0	0
AT1G16920	train	0	0
AT1G16930	validation	0	0
AT1G16940	train	0	0
AT1G16950	train	0	0
AT1G16960	train	0	0
AT1G16970	validation	0	0
AT1G16980	train	0	0
AT1G17000	not_in_db	0	0
AT1G17010	train	0	0
AT1G17020	train	0	0
AT1G17030	train	0	0
AT1G17040	train	0	0
AT1G17050	train	0	0
AT1G17060	test	0	0
AT1G17070	validation	0	0
AT1G17080	train	0	0
AT1G17090	train	1	0
AT1G17100	test	0	0
AT1G17110	train	0	0
AT1G17120	train	0	0
AT1G17130	train	0	0
AT1G17140	train	0	0
AT1G17145	train	0	0
AT1G17147	test	0	0
AT1G17150	train	0	0
AT1G17160	train	0	0
AT1G17170	train	0	0
AT1G17180	train	0	0
AT1G17190	train	0	0
AT1G17200	train	0	0
AT1G17210	train	0	0
AT1G17220	train	0	0
AT1G17230	train	0	0
AT1G17235	train	0	0
AT1G17240	train	0	0
AT1G17250	train	0	0
AT1G17260	train	0	0
AT1G17270	train	0	0
AT1G17280	test	0	0
AT1G17285	validation	0	0
AT1G17290	validation	0	0
AT1G17300	train	0	0
AT1G17310	test	0	0
AT1G17330	train	0	0
AT1G17340	test	0	0
AT1G17345	train	0	0
AT1G17350	train	0	0
AT1G17360	train	0	0
AT1G17370	test	0	0
AT1G17380	train	0	0
AT1G17400	train	0	0
AT1G17410	train	0	0
AT1G17420	train	0	0
AT1G17430	train	0	0
AT1G17440	train	0	0
AT1G17450	train	0	0
AT1G17455	train	0	0
AT1G17460	train	0	0
AT1G17470	train	0	0
AT1G17480	train	0	0
AT1G17490	train	0	0
AT1G17500	validation	0	0
AT1G17510	train	0	0
AT1G17520	train	0	0
AT1G17530	train	0	0
AT1G17540	validation	0	0
AT1G17545	train	0	0
AT1G17550	train	0	0
AT1G17560	train	0	0
AT1G17580	train	0	0
AT1G17590	validation	0	0
AT1G17600	train	0	0
AT1G17610	train	0	0
AT1G17615	train	0	0
AT1G17620	train	0	0
AT1G17630	train	0	0
AT1G17640	test	0	0
AT1G17650	train	0	0
AT1G17665	test	0	0
AT1G17680	train	1	0
AT1G17690	train	0	0
AT1G17700	train	0	0
AT1G17710	train	1	1
AT1G17720	train	1	0
AT1G17730	train	0	0
AT1G17744	train	0	0
AT1G17745	train	0	0
AT1G17750	train	0	0
AT1G17760	train	0	0
AT1G17770	train	0	0
AT1G17780	train	0	0
AT1G17790	validation	0	0
AT1G17800	train	0	0
AT1G17810	validation	0	0
AT1G17820	train	0	0
AT1G17830	train	0	0
AT1G17840	test	0	0
AT1G17850	train	0	0
AT1G17860	validation	0	0
AT1G17870	test	0	0
AT1G17880	train	0	0
AT1G17890	train	0	0
AT1G17910	test	0	0
AT1G17920	train	0	0
AT1G17930	train	0	0
AT1G17940	train	0	0
AT1G17950	train	0	0
AT1G17960	train	0	0
AT1G17970	train	0	0
AT1G17980	train	0	0
AT1G17990	train	0	0
AT1G18000	test	0	0
AT1G18010	train	0	0
AT1G18020	train	0	0
AT1G18030	train	0	0
AT1G18040	train	0	0
AT1G18050	train	0	0
AT1G18060	train	0	0
AT1G18070	train	0	0
AT1G18080	train	0	0
AT1G18090	train	0	0
AT1G18100	train	0	0
AT1G18130	train	0	0
AT1G18140	train	0	0
AT1G18150	train	0	0
AT1G18160	train	0	0
AT1G18170	train	0	0
AT1G18180	train	0	0
AT1G18190	train	0	0
AT1G18200	test	0	0
AT1G18210	train	0	0
AT1G18220	train	0	0
AT1G18250	train	1	0
AT1G18260	train	0	0
AT1G18265	train	0	0
AT1G18270	train	0	0
AT1G18280	train	0	0
AT1G18290	train	0	0
AT1G18300	test	0	0
AT1G18310	train	0	0
AT1G18320	train	0	0
AT1G18330	train	0	0
AT1G18335	train	0	0
AT1G18340	train	0	0
AT1G18350	train	0	0
AT1G18360	train	0	0
AT1G18370	train	0	0
AT1G18390	train	1	0
AT1G18400	test	0	0
AT1G18410	train	0	0
AT1G18420	train	0	0
AT1G18440	test	0	0
AT1G18450	train	0	0
AT1G18460	train	0	0
AT1G18470	validation	0	0
AT1G18480	train	0	0
AT1G18485	train	0	0
AT1G18486	train	0	0
AT1G18490	train	0	0
AT1G18500	train	0	0
AT1G18510	train	0	0
AT1G18520	train	0	0
AT1G18530	train	0	0
AT1G18540	train	0	0
AT1G18550	train	0	0
AT1G18560	validation	0	0
AT1G18570	train	0	0
AT1G18580	train	0	0
AT1G18590	train	0	0
AT1G18600	train	0	0
AT1G18610	train	0	0
AT1G18620	train	0	0
AT1G18630	test	0	0
AT1G18640	validation	0	0
AT1G18650	validation	0	0
AT1G18660	train	0	0
AT1G18670	validation	0	0
AT1G18680	train	0	0
AT1G18690	validation	0	0
AT1G18700	train	2	0
AT1G18710	train	0	0
AT1G18720	test	0	0
AT1G18730	train	0	0
AT1G18740	test	0	0
AT1G18750	train	0	0
AT1G18760	test	0	0
AT1G18770	train	0	0
AT1G18773	train	0	0
AT1G18780	train	0	0
AT1G18790	train	0	0
AT1G18800	train	0	0
AT1G18810	validation	0	0
AT1G18830	test	0	0
AT1G18835	train	0	0
AT1G18840	train	0	0
AT1G18850	test	0	0
AT1G18860	train	0	0
AT1G18870	train	0	0
AT1G18871	train	0	0
AT1G18880	validation	0	0
AT1G18890	test	0	0
AT1G18900	train	0	0
AT1G18910	train	0	0
AT1G18940	train	0	0
AT1G18950	train	0	0
AT1G18960	train	0	0
AT1G18970	train	0	0
AT1G18980	train	0	0
AT1G18990	train	0	0
AT1G19000	train	0	0
AT1G19010	train	0	0
AT1G19020	test	0	0
AT1G19025	train	0	0
AT1G19040	validation	0	0
AT1G19050	train	0	0
AT1G19060	train	0	0
AT1G19070	train	0	0
AT1G19080	train	0	0
AT1G19086	test	0	0
AT1G19090	validation	0	0
AT1G19100	validation	0	0
AT1G19110	train	0	0
AT1G19115	train	1	0
AT1G19120	train	0	0
AT1G19130	train	0	0
AT1G19140	train	0	0
AT1G19150	train	0	0
AT1G19160	train	0	0
AT1G19170	train	0	0
AT1G19180	train	0	0
AT1G19190	validation	0	0
AT1G19200	train	0	0
AT1G19210	train	0	0
AT1G19220	validation	0	0
AT1G19230	train	1	0
AT1G19240	train	0	0
AT1G19250	train	0	0
AT1G19260	train	0	0
AT1G19270	train	0	0
AT1G19290	train	0	0
AT1G19300	train	0	0
AT1G19310	test	0	0
AT1G19320	train	0	0
AT1G19330	train	1	1
AT1G19340	train	0	0
AT1G19350	train	0	0
AT1G19360	train	0	0
AT1G19370	train	0	0
AT1G19380	train	0	0
AT1G19390	train	0	0
AT1G19394	train	0	0
AT1G19396	train	0	0
AT1G19397	train	0	0
AT1G19400	train	0	0
AT1G19410	train	0	0
AT1G19430	train	0	0
AT1G19440	test	0	0
AT1G19450	train	0	0
AT1G19460	train	0	0
AT1G19470	train	0	0
AT1G19480	train	0	0
AT1G19485	train	0	0
AT1G19490	test	0	0
AT1G19500	train	0	0
AT1G19510	train	0	0
AT1G19520	train	1	0
AT1G19530	train	0	0
AT1G19540	train	0	0
AT1G19550	train	0	0
AT1G19570	train	0	0
AT1G19580	train	0	0
AT1G19600	validation	0	0
AT1G19610	train	0	0
AT1G19620	train	0	0
AT1G19630	train	0	0
AT1G19640	train	0	0
AT1G19650	train	1	0
AT1G19660	train	0	0
AT1G19670	train	0	0
AT1G19680	train	0	0
AT1G19690	train	0	0
AT1G19700	train	0	0
AT1G19710	train	0	0
AT1G19715	validation	0	0
AT1G19720	train	0	0
AT1G19730	train	0	0
AT1G19740	train	0	0
AT1G19750	train	0	0
AT1G19770	test	0	0
AT1G19780	train	0	0
AT1G19790	train	0	0
AT1G19800	train	0	0
AT1G19830	test	0	0
AT1G19835	train	0	0
AT1G19840	train	0	0
AT1G19850	train	0	0
AT1G19860	train	0	0
AT1G19870	train	0	0
AT1G19880	train	0	0
AT1G19890	train	0	0
AT1G19900	validation	0	0
AT1G19910	train	0	0
AT1G19920	test	0	0
AT1G19930	train	0	0
AT1G19940	train	0	0
AT1G19950	train	0	0
AT1G19960	train	0	0
AT1G19970	train	0	0
AT1G19980	train	0	0
AT1G19990	test	0	0
AT1G20000	validation	0	0
AT1G20010	train	0	0
AT1G20020	train	1	0
AT1G20030	train	0	0
AT1G20050	train	0	0
AT1G20060	train	0	0
AT1G20065	train	0	0
AT1G20070	train	0	0
AT1G20080	train	0	0
AT1G20090	train	0	0
AT1G20100	train	0	0
AT1G20110	validation	0	0
AT1G20120	train	0	0
AT1G20130	train	1	1
AT1G20132	test	0	0
AT1G20135	test	0	0
AT1G20140	validation	0	0
AT1G20150	train	0	0
AT1G20160	train	0	0
AT1G20180	train	0	0
AT1G20190	train	0	0
AT1G20200	train	0	0
AT1G20220	train	0	0
AT1G20225	test	0	0
AT1G20230	test	0	0
AT1G20240	train	0	0
AT1G20260	validation	0	0
AT1G20270	train	0	0
AT1G20280	test	0	0
AT1G20290	test	0	0
AT1G20300	test	0	0
AT1G20310	train	0	0
AT1G20320	train	0	0
AT1G20330	train	0	0
AT1G20340	train	0	0
AT1G20350	train	0	0
AT1G20360	validation	0	0
AT1G20370	train	0	0
AT1G20380	train	0	0
AT1G20400	train	0	0
AT1G20405	train	0	0
AT1G20410	validation	0	0
AT1G20430	test	0	0
AT1G20440	train	0	0
AT1G20450	train	0	0
AT1G20460	test	0	0
AT1G20470	train	0	0
AT1G20480	train	0	0
AT1G20490	train	0	0
AT1G20500	validation	0	0
AT1G20510	train	0	0
AT1G20520	train	0	0
AT1G20530	train	0	0
AT1G20540	test	0	0
AT1G20550	train	0	0
AT1G20560	train	0	0
AT1G20570	test	0	0
AT1G20575	test	0	0
AT1G20580	train	0	0
AT1G20590	train	0	0
AT1G20600	validation	0	0
AT1G20610	train	0	0
AT1G20620	train	1	1
AT1G20630	test	0	0
AT1G20640	train	0	0
AT1G20650	test	0	0
AT1G20670	train	0	0
AT1G20680	train	0	0
AT1G20690	test	0	0
AT1G20693	train	0	0
AT1G20696	train	0	0
AT1G20700	test	0	0
AT1G20710	train	0	0
AT1G20720	train	0	0
AT1G20730	validation	0	0
AT1G20735	train	0	0
AT1G20740	train	0	0
AT1G20750	train	0	0
AT1G20760	train	0	0
AT1G20770	test	0	0
AT1G20780	validation	0	0
AT1G20790	train	0	0
AT1G20795	validation	0	0
AT1G20800	train	1	0
AT1G20810	train	0	0
AT1G20816	train	0	0
AT1G20823	test	0	0
AT1G20830	train	0	0
AT1G20840	test	0	0
AT1G20850	test	0	0
AT1G20860	train	0	0
AT1G20870	validation	0	0
AT1G20875	train	0	0
AT1G20880	train	0	0
AT1G20890	test	0	0
AT1G20900	train	0	0
AT1G20910	train	0	0
AT1G20920	train	0	0
AT1G20925	train	0	0
AT1G20930	train	0	0
AT1G20940	train	0	0
AT1G20950	test	0	0
AT1G20960	train	0	0
AT1G20967	validation	0	0
AT1G20970	train	0	0
AT1G20980	train	0	0
AT1G20990	train	0	0
AT1G21000	train	0	0
AT1G21010	train	0	0
AT1G21050	train	0	0
AT1G21060	train	0	0
AT1G21065	train	0	0
AT1G21070	train	0	0
AT1G21080	train	0	0
AT1G21090	train	0	0
AT1G21100	train	0	0
AT1G21110	train	0	0
AT1G21120	train	0	0
AT1G21130	train	1	0
AT1G21140	train	0	0
